work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2022,EN,FT,AI_Scientist,30000,EUR,31520,ES,M
2022,EN,FT,BI_Data_Analyst,633000,INR,8050,IN,M
2022,EN,FT,Business_Data_Analyst,50000,USD,50000,AS,L
2022,EN,FT,Data_Scientist,93000,USD,93000,US,M
2022,EN,FT,Data_Scientist,73000,USD,73000,US,M
2022,EN,FT,Data_Analyst,40300,BRL,7799,BR,L
2022,EN,FT,Data_Scientist,50000,USD,50000,DE,M
2022,EN,FT,Data_Analyst,500000,INR,6359,IN,L
2022,EN,FT,Data_Scientist,30000,EUR,31520,ES,M
2022,EN,FT,Data_Analyst,46000,USD,46000,US,L
2022,EN,FT,Data_Engineer,80000,USD,80000,US,L
2022,EN,FT,Data_Scientist,82000,USD,82000,US,L
2022,EN,PT,Data_Scientist,110000,USD,110000,FR,M
2022,EN,FT,BI_Data_Analyst,32400,BRL,6270,BR,L
2022,EN,FT,Machine_Learning_Engineer,45000,GBP,55410,GB,S
2022,EN,FT,Data_Analyst,50000,USD,50000,AR,L
2022,EN,FT,Data_Scientist,80000,EUR,84053,BE,L
2022,EN,FT,Machine_Learning_Engineer,115000,USD,115000,US,L
2022,EN,FT,Data_Analyst,150000,USD,150000,US,L
2022,EN,FT,Applied_Data_Scientist,50000,USD,50000,AT,M
2022,EN,FT,Data_Analyst,55000,USD,55000,US,S
2022,EN,FT,Data_Scientist,49500,EUR,52008,BE,S
2022,EN,FT,Analytics_Engineer,130000,USD,130000,US,L
2022,EN,FT,Machine_Learning_Engineer,30000,USD,30000,GB,L
2022,EN,FT,Data_Analyst,27000,EUR,28368,FR,M
2022,EN,FT,Data_Engineer,129000,USD,129000,US,L
2022,EN,FT,Data_Engineer,86000,USD,86000,US,L
2022,EN,FT,Machine_Learning_Developer,180000,USD,180000,US,L
2022,EN,FT,Data_Analyst,15000,USD,15000,ID,L
2022,EN,FT,Machine_Learning_Engineer,83000,USD,83000,US,L
2022,EN,FT,Machine_Learning_Engineer,28500,GBP,35093,GB,L
2022,EN,FT,Data_Engineer,40000,GBP,49253,GB,M
2022,EN,FT,Data_Engineer,35000,GBP,43096,GB,M
2022,EN,FT,Data_Analyst,67000,USD,67000,CA,M
2022,EN,FT,Data_Analyst,52000,USD,52000,CA,M
2022,EN,FT,Data_Scientist,1400000,INR,17805,IN,M
2022,EN,FT,Data_Engineer,65000,USD,65000,US,S
2022,EN,FT,Computer_Vision_Engineer,10000,USD,10000,LU,M
2022,EN,FT,Data_Scientist,66500,CAD,51081,CA,L
2022,EN,FT,Data_Scientist,40000,USD,40000,MY,L
2022,EN,FT,Data_Scientist,120000,AUD,83171,AU,M
2022,EN,CT,Applied_Machine_Learning_Scientist,29000,EUR,30469,CZ,M
2022,EN,FT,Data_Engineer,52800,EUR,55475,DE,M
2022,EN,FT,Research_Scientist,120000,USD,120000,US,L
2022,EN,FT,Data_Analytics_Engineer,20000,USD,20000,PK,M
2022,EN,FT,Computer_Vision_Software_Engineer,150000,USD,150000,AU,S
2022,EN,PT,Data_Scientist,100000,USD,100000,DZ,M
2022,EN,FT,Financial_Data_Analyst,100000,USD,100000,US,L
2022,EN,FT,Data_Engineer,120000,USD,120000,US,M
2022,EN,FT,Computer_Vision_Engineer,125000,USD,125000,US,M
2022,EN,FT,ML_Engineer,20000,EUR,21013,PT,L
2022,EX,FT,Data_Science_Manager,106000,USD,106000,RU,L
2022,EX,FT,Data_Engineer,200000,USD,200000,US,M
2022,EX,FT,Data_Engineer,145000,USD,145000,US,M
2022,EX,FT,Data_Engineer,310000,USD,310000,US,M
2022,EX,FT,Data_Engineer,239000,USD,239000,US,M
2022,EX,FT,Data_Scientist,159000,USD,159000,US,M
2022,EX,FT,Data_Scientist,130000,USD,130000,US,M
2022,EX,FT,Data_Engineer,310000,USD,310000,US,M
2022,EX,FT,Data_Engineer,239000,USD,239000,US,M
2022,EX,FT,Head_of_Data,205000,USD,205000,US,M
2022,EX,FT,Head_of_Data,160000,USD,160000,US,M
2022,EX,FT,Analytics_Engineer,210000,USD,210000,US,M
2022,EX,FT,Analytics_Engineer,157000,USD,157000,US,M
2022,EX,FT,Data_Manager,164000,CAD,125976,CA,L
2022,EX,FT,Data_Engineer,187200,USD,187200,US,M
2022,EX,FT,Data_Engineer,116100,USD,116100,US,M
2022,EX,FT,Data_Science_Manager,222640,USD,222640,US,M
2022,EX,FT,Data_Science_Manager,182160,USD,182160,US,M
2022,EX,FT,Data_Engineer,297500,USD,297500,US,M
2022,EX,FT,Data_Engineer,260000,USD,260000,US,M
2022,EX,FT,Machine_Learning_Scientist,200000,USD,200000,US,S
2022,EX,FT,Machine_Learning_Scientist,180000,USD,180000,US,S
2022,EX,FT,AI_Scientist,200000,USD,200000,US,S
2022,EX,FT,Analytics_Engineer,200000,USD,200000,US,M
2022,EX,FT,Analytics_Engineer,150000,USD,150000,US,M
2022,EX,FT,Research_Scientist,80000,EUR,84053,NL,L
2022,EX,FT,Data_Science_Manager,260500,USD,260500,US,M
2022,EX,FT,Data_Science_Manager,175100,USD,175100,US,M
2022,EX,FT,Lead_Data_Engineer,150000,CAD,115222,CA,S
2022,EX,FT,Head_of_Machine_Learning,6000000,INR,76309,IN,L
2022,EX,FT,Data_Engineer,242000,USD,242000,US,M
2022,EX,FT,Data_Engineer,200000,USD,200000,US,M
2022,EX,FT,Data_Analyst,130000,USD,130000,US,M
2022,EX,FT,Data_Analyst,110000,USD,110000,US,M
2022,EX,FT,Head_of_Data_Science,224000,USD,224000,US,M
2022,EX,FT,Head_of_Data_Science,167875,USD,167875,US,M
2022,EX,FT,Analytics_Engineer,175000,USD,175000,US,M
2022,EX,FT,Analytics_Engineer,135000,USD,135000,US,M
2022,EX,FT,Data_Engineer,324000,USD,324000,US,M
2022,EX,FT,Data_Engineer,216000,USD,216000,US,M
2022,EX,FT,Director_of_Data_Science,250000,CAD,192037,CA,L
2022,MI,FT,Machine_Learning_Engineer,1650000,INR,20984,IN,L
2022,MI,FT,Data_Scientist,70000,EUR,73546,DE,M
2022,MI,FT,Business_Data_Analyst,48000,BRL,9289,BR,M
2022,MI,FT,Research_Scientist,23000,USD,23000,IN,L
2022,MI,FT,Data_Scientist,155000,USD,155000,US,L
2022,MI,FT,Computer_Vision_Engineer,1250000,INR,15897,IN,M
2022,MI,FT,Data_Scientist,110000,USD,110000,US,L
2022,MI,FT,Business_Data_Analyst,1440000,INR,18314,IN,L
2022,MI,FT,Data_Analyst,1125000,INR,14307,IN,L
2022,MI,FT,Data_Scientist,1100000,INR,13989,IN,L
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Scientist,150000,USD,150000,US,M
2022,MI,FT,Data_Scientist,127500,USD,127500,US,M
2022,MI,FT,Data_Engineer,260000,USD,260000,US,M
2022,MI,FT,Data_Engineer,175000,USD,175000,US,M
2022,MI,FT,Data_Scientist,90000,EUR,94560,FR,M
2022,MI,FT,Data_Scientist,50000,EUR,52533,FR,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Engineer,150000,USD,150000,US,M
2022,MI,FT,Data_Engineer,150000,USD,150000,US,M
2022,MI,FT,Data_Engineer,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,95000,USD,95000,US,M
2022,MI,FT,Data_Scientist,150000,USD,150000,US,M
2022,MI,FT,Data_Scientist,110000,USD,110000,US,M
2022,MI,FT,Data_Engineer,130000,USD,130000,US,M
2022,MI,FT,Data_Engineer,115000,USD,115000,US,M
2022,MI,FT,Data_Scientist,75000,GBP,92350,GB,M
2022,MI,FT,Data_Scientist,55000,GBP,67723,GB,M
2022,MI,FT,Data_Engineer,105000,USD,105000,US,M
2022,MI,FT,Data_Engineer,70000,USD,70000,US,M
2022,MI,FT,Data_Analyst,75000,USD,75000,US,M
2022,MI,FT,Data_Analyst,60000,USD,60000,US,M
2022,MI,FT,Data_Scientist,145000,USD,145000,US,M
2022,MI,FT,Data_Scientist,100000,USD,100000,US,M
2022,MI,FT,Data_Scientist,2500000,INR,31795,US,M
2022,MI,FT,NLP_Engineer,198000,PLN,44365,PL,S
2022,MI,FT,Data_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Engineer,160000,USD,160000,US,M
2022,MI,FT,Data_Engineer,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,2800000,INR,35610,IN,L
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Analytics_Engineer,122500,USD,122500,US,M
2022,MI,FT,Analytics_Engineer,100000,USD,100000,US,M
2022,MI,FT,Computer_Vision_Engineer,56000,EUR,58837,FR,S
2022,MI,FT,Data_Analyst,102640,USD,102640,US,M
2022,MI,FT,Data_Analyst,66100,USD,66100,US,M
2022,MI,FT,Data_Engineer,130000,USD,130000,US,M
2022,MI,FT,Data_Engineer,80000,USD,80000,US,M
2022,MI,FT,Data_Engineer,187000,USD,187000,US,M
2022,MI,FT,Data_Engineer,153000,USD,153000,US,M
2022,MI,FT,Data_Analyst,350000,GBP,430967,GB,M
2022,MI,FT,Data_Analyst,45000,GBP,55410,GB,M
2022,MI,FT,Data_Analyst,75000,USD,75000,US,M
2022,MI,FT,Data_Analyst,60000,USD,60000,US,M
2022,MI,FT,MLOps_Engineer,134000,USD,134000,US,M
2022,MI,FT,MLOps_Engineer,124000,USD,124000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Analyst,65000,USD,65000,US,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Machine_Learning_Engineer,130000,USD,130000,US,M
2022,MI,FT,Machine_Learning_Engineer,90000,USD,90000,US,M
2022,MI,FT,Machine_Learning_Researcher,150000,USD,150000,US,M
2022,MI,FT,Machine_Learning_Researcher,100000,USD,100000,US,M
2022,MI,FT,Machine_Learning_Engineer,230000,USD,230000,US,M
2022,MI,FT,Machine_Learning_Engineer,150000,USD,150000,US,M
2022,MI,FT,Machine_Learning_Researcher,130000,USD,130000,US,M
2022,MI,FT,Machine_Learning_Researcher,100000,USD,100000,US,M
2022,MI,FT,Data_Scientist,180000,USD,180000,US,M
2022,MI,FT,Data_Scientist,120000,USD,120000,US,M
2022,MI,FT,Data_Scientist,60000,EUR,63040,FR,M
2022,MI,FT,Data_Scientist,50000,EUR,52533,FR,M
2022,MI,FT,Machine_Learning_Scientist,165000,USD,165000,US,M
2022,MI,FT,Machine_Learning_Scientist,135000,USD,135000,US,M
2022,MI,FT,Data_Scientist,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,105120,EUR,110446,LT,M
2022,MI,FT,Data_Engineer,75360,EUR,79178,LT,M
2022,MI,FT,Data_Science_Consultant,57000,GBP,70186,GB,M
2022,MI,FT,Data_Science_Consultant,42000,GBP,51716,GB,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Engineer,160000,USD,160000,US,M
2022,MI,FT,Data_Engineer,75000,USD,75000,US,M
2022,MI,FT,Data_Scientist,61000,EUR,64090,DE,M
2022,MI,FT,Data_Scientist,58000,EUR,60938,DE,M
2022,MI,FT,Data_Scientist,130000,USD,130000,US,M
2022,MI,FT,Data_Scientist,90000,USD,90000,US,M
2022,MI,FT,Data_Analyst,165000,USD,165000,US,M
2022,MI,FT,Data_Analyst,124000,USD,124000,US,M
2022,MI,FT,Machine_Learning_Researcher,137000,CAD,105236,CA,L
2022,MI,FT,Data_Analyst,160000,USD,160000,US,M
2022,MI,FT,Data_Analyst,109000,USD,109000,US,M
2022,MI,FT,Data_Analyst,206000,USD,206000,US,M
2022,MI,FT,Data_Analyst,160000,USD,160000,US,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Engineer,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,95000,USD,95000,US,M
2022,MI,FT,Data_Analyst,80000,USD,80000,US,L
2022,MI,FT,Data_Analytics_Manager,155000,USD,155000,US,M
2022,MI,FT,Data_Analytics_Manager,140000,USD,140000,US,M
2022,MI,FT,Data_Scientist,180000,USD,180000,US,M
2022,MI,FT,Data_Scientist,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,160000,USD,160000,US,M
2022,MI,FT,Data_Engineer,90000,USD,90000,US,M
2022,MI,FT,Data_Specialist,165000,USD,165000,US,M
2022,MI,FT,Data_Specialist,135000,USD,135000,US,M
2022,MI,FT,Deep_Learning_Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Deep_Learning_Engineer,40000,GBP,49253,GB,M
2022,MI,FT,BI_Data_Analyst,100000,EUR,105066,FR,M
2022,MI,FT,Analytics_Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Analytics_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Analyst,165000,USD,165000,US,M
2022,MI,FT,Data_Analyst,124000,USD,124000,US,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Engineer,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,95000,USD,95000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,CA,M
2022,MI,FT,Data_Analyst,65000,USD,65000,CA,M
2022,MI,FT,Data_Engineer,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,95000,USD,95000,US,M
2022,MI,FT,Data_Engineer,161000,USD,161000,US,M
2022,MI,FT,Data_Engineer,118000,USD,118000,US,M
2022,MI,FT,Data_Engineer,80000,USD,80000,US,M
2022,MI,FT,Data_Engineer,65000,USD,65000,US,M
2022,MI,FT,Data_Engineer,175000,USD,175000,US,M
2022,MI,FT,Data_Engineer,135000,USD,135000,US,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Machine_Learning_Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Machine_Learning_Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Machine_Learning_Engineer,100000,CHF,104697,CH,L
2022,MI,FT,Data_Engineer,170000,USD,170000,US,M
2022,MI,FT,Data_Engineer,145000,USD,145000,US,M
2022,MI,FT,Data_Analyst,206000,USD,206000,US,M
2022,MI,FT,Data_Analyst,160000,USD,160000,US,M
2022,MI,FT,Data_Analyst,109000,USD,109000,US,M
2022,MI,FT,Data_Analyst,79000,USD,79000,US,M
2022,MI,FT,Data_Analyst,160000,USD,160000,US,M
2022,MI,FT,Data_Analyst,109000,USD,109000,US,M
2022,MI,FT,Data_Scientist_Lead,85000,EUR,89306,AT,L
2022,MI,FT,Data_Engineer,160000,USD,160000,US,M
2022,MI,FT,Data_Engineer,90000,USD,90000,US,M
2022,MI,FT,Machine_Learning_Engineer,130000,USD,130000,US,M
2022,MI,FT,Machine_Learning_Engineer,90000,USD,90000,US,M
2022,MI,FT,Data_Scientist,120000,USD,120000,US,M
2022,MI,FT,Data_Scientist,100000,USD,100000,US,M
2022,MI,FT,Data_Scientist,85000,USD,85000,US,M
2022,MI,FT,Data_Scientist,78000,USD,78000,US,M
2022,MI,FT,Data_Analyst,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,100000,USD,100000,US,M
2022,MI,FT,Data_Scientist,47000,GBP,57872,GB,M
2022,MI,FT,Research_Engineer,240000,USD,240000,US,M
2022,MI,FT,ML_Engineer,180000,USD,180000,US,M
2022,MI,FT,ML_Engineer,100000,USD,100000,US,M
2022,MI,FT,Data_Analyst,80000,USD,80000,US,M
2022,MI,FT,Data_Analyst,52500,USD,52500,US,M
2022,MI,FT,Data_Scientist,30000,USD,30000,MX,L
2022,MI,FT,Analytics_Engineer,78000,USD,78000,BR,M
2022,MI,FT,Analytics_Engineer,48000,USD,48000,BR,M
2022,MI,FT,Data_Engineer,78000,USD,78000,BR,M
2022,MI,FT,Data_Engineer,42000,USD,42000,BR,M
2022,MI,FT,BI_Analyst,78000,USD,78000,BR,M
2022,MI,FT,BI_Analyst,48000,USD,48000,BR,M
2022,MI,FT,Data_Scientist,84000,USD,84000,BR,M
2022,MI,FT,Data_Scientist,54000,USD,54000,BR,M
2022,MI,FT,Data_Analyst,85000,USD,85000,US,M
2022,MI,FT,Data_Analyst,65000,USD,65000,US,M
2022,MI,FT,Data_Engineer,90000,GBP,110820,GB,M
2022,MI,FT,Data_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,ML_Engineer,148500,USD,148500,US,L
2022,MI,FT,ML_Engineer,98200,USD,98200,US,L
2022,MI,FT,Data_Manager,134000,USD,134000,US,M
2022,MI,FT,Data_Manager,98000,USD,98000,US,M
2022,MI,FT,Data_Analyst,105000,USD,105000,US,M
2022,MI,FT,Data_Analyst,62000,USD,62000,US,M
2022,MI,FT,Data_Scientist,144200,USD,144200,US,M
2022,MI,FT,Data_Scientist,115360,USD,115360,US,M
2022,MI,FT,Data_Scientist,120000,AUD,83171,AU,L
2022,MI,FT,Data_Scientist,108000,USD,108000,US,L
2022,MI,FT,Data_Scientist,72000,EUR,75648,DE,S
2022,MI,FT,NLP_Engineer,120000,CZK,5132,CZ,M
2022,MI,FT,Research_Scientist,120000,EUR,126080,DE,S
2022,MI,FT,Research_Scientist,80000,EUR,84053,DE,S
2022,MI,FT,Analytics_Engineer,108000,USD,108000,US,M
2022,MI,FT,Analytics_Engineer,85000,USD,85000,US,M
2022,MI,FT,BI_Data_Analyst,65000,AUD,45050,AU,L
2022,MI,FT,Data_Analytics_Engineer,135000,USD,135000,US,L
2022,MI,FT,Data_Scientist,10000,USD,10000,TR,M
2022,MI,FT,Data_Operations_Engineer,100000,USD,100000,US,M
2022,MI,FT,Data_Operations_Engineer,60000,USD,60000,US,M
2022,MI,FT,Data_Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Data_Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Business_Data_Analyst,150000,USD,150000,US,L
2022,MI,FT,Data_Scientist,83000,GBP,102200,GB,M
2022,MI,CT,NLP_Engineer,60000,USD,60000,US,S
2022,MI,FT,Data_Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Data_Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Data_Operations_Engineer,100000,USD,100000,US,M
2022,MI,FT,Data_Operations_Engineer,60000,USD,60000,US,M
2022,MI,FT,Data_Engineer,150000,USD,150000,US,M
2022,MI,FT,Data_Engineer,100000,USD,100000,US,M
2022,MI,FT,Data_Operations_Engineer,100000,USD,100000,US,M
2022,MI,FT,Data_Operations_Engineer,60000,USD,60000,US,M
2022,MI,FT,Data_Manager,134000,USD,134000,US,M
2022,MI,FT,Data_Manager,98000,USD,98000,US,M
2022,MI,FT,Data_Analyst,136000,USD,136000,US,M
2022,MI,FT,Data_Analyst,112000,USD,112000,US,M
2022,MI,FT,Data_Analyst,97500,USD,97500,US,L
2022,MI,FT,Data_Scientist,70000,EUR,73546,NL,L
2022,MI,FT,Financial_Data_Analyst,75000,USD,75000,US,M
2022,MI,FT,Data_Engineer,80000,EUR,84053,GR,M
2022,MI,FT,Data_Engineer,70000,EUR,73546,GR,M
2022,MI,FT,Data_Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data_Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Data_Engineer,80000,EUR,84053,ES,M
2022,MI,FT,Data_Engineer,70000,EUR,73546,ES,M
2022,MI,FT,Data_Scientist,96000,GBP,118208,GB,M
2022,MI,FT,Data_Scientist,90000,GBP,110820,GB,M
2022,MI,FT,Applied_Machine_Learning_Scientist,75000,USD,75000,US,M
2022,MI,CT,Analytics_Engineer,7500,USD,7500,BO,M
2022,MI,FT,Data_Analyst,113000,USD,113000,US,L
2022,MI,FT,Data_Analytics_Consultant,113000,USD,113000,US,L
2022,MI,FT,Product_Data_Analyst,140000,USD,140000,US,M
2022,MI,FT,BI_Data_Analyst,77000,AUD,53368,AU,M
2022,MI,FT,Research_Scientist,145000,USD,145000,US,L
2022,MI,FT,Data_Scientist,225000,USD,225000,US,M
2022,MI,FT,Data_Scientist,160000,USD,160000,US,M
2022,MI,FT,Data_Scientist,52000,EUR,54634,NL,S
2022,MI,FT,Machine_Learning_Engineer,104000,GBP,128058,GB,L
2022,MI,FT,Applied_Machine_Learning_Scientist,173000,USD,173000,US,M
2022,MI,FT,Data_Science_Manager,158000,USD,158000,US,M
2022,MI,FT,Data_Science_Manager,134000,USD,134000,US,M
2022,MI,FT,Data_Scientist,110000,EUR,115573,NL,M
2022,MI,FT,Data_Scientist,85000,EUR,89306,NL,M
2022,MI,FT,Data_Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Analyst,450000,INR,5723,IN,S
2022,MI,FT,BI_Data_Analyst,48000,EUR,50432,DE,S
2022,MI,FT,Lead_Data_Scientist,50000,GBP,61566,GB,S
2022,MI,FT,Data_Engineer,24000,USD,24000,US,M
2022,MI,FT,Data_Engineer,24000,USD,24000,US,M
2022,MI,FT,Machine_Learning_Engineer,193900,USD,193900,US,M
2022,MI,FT,Machine_Learning_Engineer,129300,USD,129300,US,M
2022,MI,FT,Data_Analyst,216200,USD,216200,US,M
2022,MI,FT,Data_Analyst,144100,USD,144100,US,M
2022,MI,FT,Data_Scientist,4200000,INR,53416,ID,L
2022,MI,FT,Data_Scientist,107000,GBP,131752,GB,M
2022,MI,FT,Data_Analyst,130000,USD,130000,US,M
2022,MI,FL,Applied_Machine_Learning_Scientist,2400000,INR,30523,IN,S
2022,MI,FT,Analytics_Engineer,200000,USD,200000,US,M
2022,MI,FT,Analytics_Engineer,54000,USD,54000,US,M
2022,MI,FT,Data_Engineer,74000,GBP,91118,GB,M
2022,MI,FT,Data_Engineer,50000,GBP,61566,GB,M
2022,MI,FT,Data_Scientist,58000,EUR,60938,DE,S
2022,MI,FT,Data_Scientist,65000,GBP,80036,GB,M
2022,MI,FT,Data_Engineer,110000,GBP,135446,GB,M
2022,MI,FT,Data_Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Data_Scientist,25000,USD,25000,TR,M
2022,MI,FT,Data_Analyst,90000,SGD,65257,SG,M
2022,MI,FT,AI_Scientist,200000,USD,200000,US,M
2022,MI,FT,Data_Scientist,153000,USD,153000,US,L
2022,MI,FT,Machine_Learning_Scientist,22800,USD,22800,EG,M
2022,MI,FT,Data_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data_Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Data_Engineer,62500,EUR,65666,DE,S
2022,MI,FT,AI_Scientist,200000,USD,200000,US,L
2022,MI,FT,Machine_Learning_Engineer,95000,GBP,116976,GB,M
2022,MI,FT,Machine_Learning_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,AI_Scientist,120000,USD,120000,US,M
2022,MI,FT,Data_Engineer,90000,GBP,110820,GB,M
2022,MI,FT,Data_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Machine_Learning_Engineer,80000,EUR,84053,DE,M
2022,MI,FT,ETL_Developer,50000,EUR,52533,GR,M
2022,MI,FT,ETL_Developer,50000,EUR,52533,GR,M
2022,MI,FT,Data_Analyst,40000,GBP,49253,GB,M
2022,MI,FT,Data_Analyst,30000,GBP,36940,GB,M
2022,MI,FT,Data_Analyst,40000,EUR,42026,ES,M
2022,MI,FT,Data_Analyst,30000,EUR,31520,ES,M
2022,MI,FT,Data_Engineer,80000,EUR,84053,ES,M
2022,MI,FT,Data_Engineer,70000,EUR,73546,ES,M
2022,MI,FT,Data_Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data_Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Data_Engineer,80000,EUR,84053,GR,M
2022,MI,FT,Data_Engineer,70000,EUR,73546,GR,M
2022,MI,FT,Data_Analyst,40000,EUR,42026,GR,M
2022,MI,FT,Data_Analyst,30000,EUR,31520,GR,M
2022,MI,FT,Data_Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Engineer,60000,EUR,63040,ES,M
2022,MI,FT,Data_Engineer,45000,EUR,47280,ES,M
2022,MI,FT,Data_Scientist,55000,GBP,67723,GB,M
2022,MI,FT,Data_Scientist,35000,GBP,43096,GB,M
2022,MI,FT,Data_Engineer,60000,EUR,63040,GR,M
2022,MI,FT,Data_Engineer,45000,EUR,47280,GR,M
2022,MI,FT,Data_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Engineer,45000,GBP,55410,GB,M
2022,MI,FT,Data_Engineer,82900,USD,82900,US,M
2022,MI,FT,Data_Engineer,63900,USD,63900,US,M
2022,MI,FT,Machine_Learning_Scientist,160000,USD,160000,US,L
2022,MI,FT,Machine_Learning_Scientist,112300,USD,112300,US,L
2022,MI,FT,Data_Science_Manager,241000,USD,241000,US,M
2022,MI,FT,Data_Science_Manager,159000,USD,159000,US,M
2022,MI,FT,Data_Analyst,58000,USD,58000,US,S
2022,MI,FT,Data_Analyst,58000,USD,58000,US,S
2022,MI,FT,Data_Scientist,50000,GBP,61566,GB,M
2022,MI,FT,Data_Scientist,30000,GBP,36940,GB,M
2022,MI,FT,Data_Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data_Engineer,40000,GBP,49253,GB,M
2022,MI,FT,Data_Analyst,126500,USD,126500,US,M
2022,MI,FT,Data_Analyst,106260,USD,106260,US,M
2022,MI,FT,Data_Scientist,130000,USD,130000,US,M
2022,MI,FT,Data_Scientist,90000,USD,90000,US,M
2022,MI,FT,Data_Engineer,170000,USD,170000,US,M
2022,MI,FT,Data_Engineer,150000,USD,150000,US,M
2022,MI,FT,Data_Analyst,167000,USD,167000,US,M
2022,MI,FT,Data_Analyst,115500,USD,115500,US,M
2022,MI,FT,Data_Analyst,85000,USD,85000,CA,M
2022,MI,FT,Data_Analyst,75000,USD,75000,CA,M
2022,MI,FT,Data_Scientist,141300,USD,141300,US,M
2022,MI,FT,Data_Scientist,102100,USD,102100,US,M
2022,MI,FT,Data_Engineer,206699,USD,206699,US,M
2022,MI,FT,Data_Engineer,99100,USD,99100,US,M
2022,MI,FT,Data_Analyst,50000,GBP,61566,GB,M
2022,MI,FT,Data_Analyst,35000,GBP,43096,GB,M
2022,MI,FT,Data_Scientist,160000,USD,160000,US,M
2022,MI,FT,Data_Scientist,130000,USD,130000,US,M
2022,MI,FT,Data_Analyst,135000,USD,135000,US,M
2022,MI,FT,Data_Analyst,50000,USD,50000,US,M
2022,MI,FT,Data_Scientist,140000,GBP,172386,GB,M
2022,MI,FT,Data_Scientist,70000,GBP,86193,GB,M
2022,MI,FT,Data_Scientist,200000,USD,200000,US,M
2022,MI,FT,Data_Scientist,120000,USD,120000,US,M
2022,MI,FT,Machine_Learning_Developer,100000,CAD,76814,CA,M
2022,MI,FT,Machine_Learning_Engineer,120000,USD,120000,US,S
2022,MI,FT,Business_Data_Analyst,1400000,INR,17805,IN,M
2022,MI,FT,Data_Scientist,2400000,INR,30523,IN,L
2022,MI,FT,Machine_Learning_Infrastructure_Engineer,53000,EUR,55685,PT,L
2022,MI,PT,Data_Engineer,50000,EUR,52533,DE,L
2022,MI,FT,Applied_Machine_Learning_Scientist,75000,USD,75000,US,L
2022,MI,FT,Applied_Data_Scientist,157000,USD,157000,US,L
